"","gene_names"
"5818","ENSMUSG00000033863"
"5819","ENSMUSG00000024943"
"5820","ENSMUSG00000033053"
"5821","ENSMUSG00000051255"
"5822","ENSMUSG00000074925"
"5823","ENSMUSG00000059363"
"5824","ENSMUSG00000074922"
"5825","ENSMUSG00000024878"
"5826","ENSMUSG00000024921"
"5827","ENSMUSG00000093628"
"5828","ENSMUSG00000041360"
"5829","ENSMUSG00000024780"
"5830","ENSMUSG00000100075"
"5831","ENSMUSG00000050957"
"5832","ENSMUSG00000046324"
"5833","ENSMUSG00000046138"
"5834","ENSMUSG00000024815"
"5835","ENSMUSG00000024817"
"5836","ENSMUSG00000053536"
"5837","ENSMUSG00000040451"
"5838","ENSMUSG00000097787"
"5839","ENSMUSG00000013662"
"5840","ENSMUSG00000013663"
"5841","ENSMUSG00000071573"
"5842","ENSMUSG00000024795"
"5843","ENSMUSG00000024800"
"5844","ENSMUSG00000024805"
"5845","ENSMUSG00000041180"
"5846","ENSMUSG00000040565"
"5847","ENSMUSG00000023307"
"5848","ENSMUSG00000056999"
"5849","ENSMUSG00000024989"
"5850","ENSMUSG00000054237"
"5851","ENSMUSG00000048720"
"5852","ENSMUSG00000025001"
"5853","ENSMUSG00000025008"
"5854","ENSMUSG00000048120"
"5855","ENSMUSG00000025016"
"5856","ENSMUSG00000025154"
"5857","ENSMUSG00000047604"
"5858","ENSMUSG00000034321"
"5859","ENSMUSG00000025171"
"5860","ENSMUSG00000090369"
"5861","ENSMUSG00000049670"
"5862","ENSMUSG00000025178"
"5863","ENSMUSG00000018820"
"5864","ENSMUSG00000040414"
"5865","ENSMUSG00000025193"
"5866","ENSMUSG00000025196"
"5867","ENSMUSG00000025198"
"5868","ENSMUSG00000057506"
"5869","ENSMUSG00000025204"
"5870","ENSMUSG00000036097"
"5871","ENSMUSG00000025208"
"5872","ENSMUSG00000025217"
"5873","ENSMUSG00000025218"
"5874","ENSMUSG00000041035"
"5875","ENSMUSG00000056209"
"5876","ENSMUSG00000087367"
"5877","ENSMUSG00000025220"
"5878","ENSMUSG00000015176"
"5879","ENSMUSG00000025224"
"5880","ENSMUSG00000036748"
"5881","ENSMUSG00000025228"
"5882","ENSMUSG00000025035"
"5883","ENSMUSG00000062376"
"5884","ENSMUSG00000003559"
"5885","ENSMUSG00000025041"
"5886","ENSMUSG00000025050"
"5887","ENSMUSG00000025049"
"5888","ENSMUSG00000071528"
"5889","ENSMUSG00000042694"
"5890","ENSMUSG00000025066"
"5891","ENSMUSG00000044948"
"5892","ENSMUSG00000025069"
"5893","ENSMUSG00000046585"
"5894","ENSMUSG00000025026"
"5895","ENSMUSG00000025025"
"5896","ENSMUSG00000025024"
"5897","ENSMUSG00000024974"
"5898","ENSMUSG00000024975"
"5899","ENSMUSG00000084957"
"5900","ENSMUSG00000035283"
"5901","ENSMUSG00000025081"
"5902","ENSMUSG00000033478"
"5903","ENSMUSG00000025090"
"5904","ENSMUSG00000026931"
"5905","ENSMUSG00000048029"
"5906","ENSMUSG00000040022"
"5907","ENSMUSG00000057858"
"5908","ENSMUSG00000024991"
"5909","ENSMUSG00000024993"
"5910","ENSMUSG00000095041"
"5911","ENSMUSG00000063897"
"5912","ENSMUSG00000064339"
"5913","ENSMUSG00000064341"
"5914","ENSMUSG00000064345"
"5915","ENSMUSG00000064351"
"5916","ENSMUSG00000064357"
"5917","ENSMUSG00000064363"
"5918","ENSMUSG00000064367"
"5919","ENSMUSG00000064370"
